league_key,league_name,event_id,event_title,event_date,prefecture_name,venue,rank_num,rank_label,player_name,player_id,area,deck_code,deck_url,deck_confirm_url,deck_type,source_tags,hashimu_url,scope
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,1,WINNER,コハルヒー,0031838441,奈良県,Qnng9L-PNvKfq-6giQgL,https://www.pokemon-card.com/deck/deck.html?deckID=Qnng9L-PNvKfq-6giQgL,https://www.pokemon-card.com/deck/confirm.html/deckID/Qnng9L-PNvKfq-6giQgL,【ソルロックルナトーン/メガルカリオex】,ソルロックルナトーン / メガルカリオex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,2,RUNNER_UP,うーか,0036113914,東京都,f5v1k5-SxgiBx-kkFFbk,https://www.pokemon-card.com/deck/deck.html?deckID=f5v1k5-SxgiBx-kkFFbk,https://www.pokemon-card.com/deck/confirm.html/deckID/f5v1k5-SxgiBx-kkFFbk,【ロケット団】,ロケット団,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,3,TOP4,かんかん,0036383418,神奈川県,9QLngH-HKM7cE-igggQL,https://www.pokemon-card.com/deck/deck.html?deckID=9QLngH-HKM7cE-igggQL,https://www.pokemon-card.com/deck/confirm.html/deckID/9QLngH-HKM7cE-igggQL,【メガガルーラex】,メガガルーラex / イワパレス,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,3,TOP4,アキラ,0044613503,愛知県,g9gPNN-ZQ2Ifm-nNnNnQ,https://www.pokemon-card.com/deck/deck.html?deckID=g9gPNN-ZQ2Ifm-nNnNnQ,https://www.pokemon-card.com/deck/confirm.html/deckID/g9gPNN-ZQ2Ifm-nNnNnQ,【ソルロックルナトーン/メガルカリオex】,ソルロックルナトーン / メガルカリオex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,5,TOP8,けんと,0079947141,愛知県,4cGa8x-KDn6Aj-cY8YJG,https://www.pokemon-card.com/deck/deck.html?deckID=4cGa8x-KDn6Aj-cY8YJG,https://www.pokemon-card.com/deck/confirm.html/deckID/4cGa8x-KDn6Aj-cY8YJG,【ドラパルトex】,ドラパルトex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,5,TOP8,あき,0078246434,埼玉県,9gLLng-QLckhg-nnPQ6Q,https://www.pokemon-card.com/deck/deck.html?deckID=9gLLng-QLckhg-nnPQ6Q,https://www.pokemon-card.com/deck/confirm.html/deckID/9gLLng-QLckhg-nnPQ6Q,【メガガルーラex】,exバレット / タケルライコex / メガガルーラex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,5,TOP8,ルカリオ,0062925701,東京都,SREUpU-f42Azr-EXypyp,https://www.pokemon-card.com/deck/deck.html?deckID=SREUpU-f42Azr-EXypyp,https://www.pokemon-card.com/deck/confirm.html/deckID/SREUpU-f42Azr-EXypyp,【ドラパルトex / バシャーモex】,ドラパルトex / バシャーモex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,5,TOP8,裕斗,0039176679,京都府,pyUyMp-njjgVP-RS2ppy,https://www.pokemon-card.com/deck/deck.html?deckID=pyUyMp-njjgVP-RS2ppy,https://www.pokemon-card.com/deck/confirm.html/deckID/pyUyMp-njjgVP-RS2ppy,【メガガルーラex】,exバレット / メガガルーラex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,リンジョット,0061932449,山形県,8cc88Y-cFMMqt-cK4GDY,https://www.pokemon-card.com/deck/deck.html?deckID=8cc88Y-cFMMqt-cK4GDY,https://www.pokemon-card.com/deck/confirm.html/deckID/8cc88Y-cFMMqt-cK4GDY,【ゲッコウガex / メガスターミーex / メガユキメノコex】,ゲッコウガex / メガスターミーex / メガユキメノコex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,ナツオ,0036349948,兵庫県,bFdFVd-xblZTX-vFFkwv,https://www.pokemon-card.com/deck/deck.html?deckID=bFdFVd-xblZTX-vFFkwv,https://www.pokemon-card.com/deck/confirm.html/deckID/bFdFVd-xblZTX-vFFkwv,【メガガルーラex】,メガガルーラex / イワパレス,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,うーぴ,0020430256,大分県,c8Ya88-Q09BiP-Gcx84D,https://www.pokemon-card.com/deck/deck.html?deckID=c8Ya88-Q09BiP-Gcx84D,https://www.pokemon-card.com/deck/confirm.html/deckID/c8Ya88-Q09BiP-Gcx84D,【オリーヴァex】,オリーヴァex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,ARATA,0030656167,神奈川県,cxGc4c-IPbpJ0-4Y8c8D,https://www.pokemon-card.com/deck/deck.html?deckID=cxGc4c-IPbpJ0-4Y8c8D,https://www.pokemon-card.com/deck/confirm.html/deckID/cxGc4c-IPbpJ0-4Y8c8D,【メガガルーラex】,exバレット / メガガルーラex / メガアブソルex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,てやん,0072823901,埼玉県,gQnL9g-c0uym5-g6iHnH,https://www.pokemon-card.com/deck/deck.html?deckID=gQnL9g-c0uym5-g6iHnH,https://www.pokemon-card.com/deck/confirm.html/deckID/gQnL9g-c0uym5-g6iHnH,【メガガルーラex】,exバレット / メガガルーラex,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,くも,0084590545,神奈川県,kkVVVF-EPNDVW-Fvfbwk,https://www.pokemon-card.com/deck/deck.html?deckID=kkVVVF-EPNDVW-Fvfbwk,https://www.pokemon-card.com/deck/confirm.html/deckID/kkVVVF-EPNDVW-Fvfbwk,【フーディン】,フーディン,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,K,0061587456,兵庫県,kvFkbk-UhUqaL-FwdbVv,https://www.pokemon-card.com/deck/deck.html?deckID=kvFkbk-UhUqaL-FwdbVv,https://www.pokemon-card.com/deck/confirm.html/deckID/kvFkbk-UhUqaL-FwdbVv,【フーディン】,フーディン,https://hashimu.com/official-events/2276,Day2
junior_day2,ジュニア2日目,981402,チャンピオンズリーグ2026 愛知 May ジュニアリーグ 2日目大会,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,9,TOP16,れん,0007734641,愛知県,nnQgg9-485AqY-6nQgQN,https://www.pokemon-card.com/deck/deck.html?deckID=nnQgg9-485AqY-6nQgQN,https://www.pokemon-card.com/deck/confirm.html/deckID/nnQgg9-485AqY-6nQgQN,【メガガルーラex】,メガガルーラex / イワパレス,https://hashimu.com/official-events/2276,Day2
master_day2,マスターDay2,981571,チャンピオンズリーグ2026 愛知 May マスターリーグDay2,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,1,WINNER,ふみとし,0036120822,群馬県,9gngnQ-zAMw9G-96H9nn,https://www.pokemon-card.com/deck/deck.html?deckID=9gngnQ-zAMw9G-96H9nn,https://www.pokemon-card.com/deck/confirm.html/deckID/9gngnQ-zAMw9G-96H9nn,【ドラパルトex】,ドラパルトex,https://hashimu.com/official-events/2277,Day2
master_day2,マスターDay2,981571,チャンピオンズリーグ2026 愛知 May マスターリーグDay2,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,2,RUNNER_UP,ヒカル,0078728169,滋賀県,Fbfwwv-7yehk7-dVFF5k,https://www.pokemon-card.com/deck/deck.html?deckID=Fbfwwv-7yehk7-dVFF5k,https://www.pokemon-card.com/deck/confirm.html/deckID/Fbfwwv-7yehk7-dVFF5k,【Nのゾロアークex】,Nのゾロアークex,https://hashimu.com/official-events/2277,Day2
master_day2,マスターDay2,981571,チャンピオンズリーグ2026 愛知 May マスターリーグDay2,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,3,TOP4,まそ,0020434407,埼玉県,NnLQng-31zatS-96gP6g,https://www.pokemon-card.com/deck/deck.html?deckID=NnLQng-31zatS-96gP6g,https://www.pokemon-card.com/deck/confirm.html/deckID/NnLQng-31zatS-96gP6g,【カミツオロチex】,カミツオロチex,https://hashimu.com/official-events/2277,Day2
master_day2,マスターDay2,981571,チャンピオンズリーグ2026 愛知 May マスターリーグDay2,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,3,TOP4,Sh0-1,0036634271,京都府,xa8cca-vxdi9m-Y844G4,https://www.pokemon-card.com/deck/deck.html?deckID=xa8cca-vxdi9m-Y844G4,https://www.pokemon-card.com/deck/confirm.html/deckID/xa8cca-vxdi9m-Y844G4,【ドラパルトex / バシャーモex】,ドラパルトex / バシャーモex,https://hashimu.com/official-events/2277,Day2
master_day2,マスターDay2,981571,チャンピオンズリーグ2026 愛知 May マスターリーグDay2,2026-05-10 00:00:00.000000,愛知県,Aichi Sky Expo　展示ホールD・E,5,TOP8,n,0061557318,埼玉県,VbvFFV-IGZQQQ-FFwkkF,https://www.pokemon-card.com/deck/deck.html?deckID=VbvFFV-IGZQQQ-FFwkkF,https://www.pokemon-card.com/deck/confirm.html/deckID/VbvFFV-IGZQQQ-FFwkkF,【ドラパルトex】,ドラパルトex,https://hashimu.com/official-events/2277,Day2
